Restaurant,Category,Item Name,Description,Price,Dietary Tags
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Red Lion Maki,,$20.50,spicy
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Torched Toro Mk,,$33.95,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Red Sox Maki,,$21.50,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Celtics Maki,,$26.50,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Sweet Lobster Mk,,$25.50,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Lobster Maki,,$27.50,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,TNT Maki,,$20.50,spicy
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Truffle Tuna Maki,,$19.95,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Shrimp Avocado Mk,,$10.95,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Osinko maki,,$7.50,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Kani Maki,,$7.50,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Futo Maki,,$9.95,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Judy Maki,,$17.50,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Escolar Maki,,$16.95,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Negi Toro Maki,,$19.95,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Pink Ladies Maki,,$23.95,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Ryan Tuna Maki,,$21.50,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Ryan Salmon Maki,,$20.50,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Salmon Avocado Mk,,$9.95,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Salmon Cucumber Mk,,$9.95,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Tuna Avocado Maki,,$9.95,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Tuna Cucumber Mk,,$9.95,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,------- s plate 分盘,,,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Salmon skin Maki,,$8.95,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Steamed Vegetarian Dumpling 水煮素菜饺,,$12.50,vegetarian
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Beijing Ravioli 锅贴,,$12.50,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Scallion Pancakes 葱油饼,,$8.50,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Vegetable Spring Rolls 上春,,$7.50,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,味增汤Miso Soup,,$5.00,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,酸辣汤Hot & Sour Soup,,$6.50,spicy
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Wonton 馄饨汤,,$6.50,spicy
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,(L) Miso Soup,,$10.00,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,大酸辣汤(L) Hot & Sour Soup,,$13.00,spicy
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,大混沌汤(L) Wonton Soup,,$13.00,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Edname 毛豆,,$7.95,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Gyoza 日式饺,,$10.50,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Salt and Pepper Calamari 椒盐鱿鱼,,$19.50,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Chicken Lettuce Wraps 鸡松,,$15.95,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Crab Rangoon 蟹角,,$11.50,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Chicken Wings 鸡翅,,$15.50,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Chicken Fingers 鸡指,,$12.50,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Grilled Beef Skewers 牛串,,$16.50,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Grilled Chicken Skewers 鸡串,,$12.50,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Boneless Spareribs 无骨排,,$12.50,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Bo Bo for Two 两人宝宝盘,,$32.50,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,三人宝 Bo Bo for 3 (Copy),,$48.50,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Steamed Chicken 水煮鸡,,$16.50,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Vegetarian's Delight 素什锦,,$15.95,vegetarian
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Dry Cooked String Beans 干煸四季豆,,$15.95,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Sautéed Pea Pod Stems 清炒豆苗,,$22.50,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Sautéed Seasonal Greens 清炒,,$15.95,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Eggplant in Garlic Sauce 鱼香茄子,,$14.95,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Szechuan Tofu 麻婆豆腐,,$14.95,spicy
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Home Style Tofu 家常豆腐,,$15.50,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Broccoli in Garlic Sauce 鱼香芥兰,,$14.95,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Vegetable 素汤面,,$15.25,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Chicken 鸡汤面,,$16.95,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Seafood 海鲜汤面,,$23.95,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Braised Beef 红烧牛肉面,,$18.95,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Sautéed Chicken with Vegetables 素菜鸡,,$17.25,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Kung Pao Chicken with Peanuts 宫保鸡,,$17.25,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Chicken with Asparagus 芦笋鸡,,$17.25,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Chicken with Broccoli 芥兰鸡,,$17.25,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Basil Chicken with Eggplant 茄子鸡,,$17.25,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Yuen-Yang Spicy Chicken with String Beans 岳阳鸡四季豆,,$17.50,spicy
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Chicken with Cashew Nuts 腰果鸡,,$17.25,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Crispy Sesame Chicken脆芝麻鸡,,$17.95,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,General Gao's Chicken 左宗鸡,,$17.95,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Beef with Asparagus 芦笋牛,,$19.50,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Beef with Broccoli 芥兰牛,,$20.50,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Yuen-Yang Spicy Beef with String Beans 岳阳牛四季豆,,$20.50,spicy
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Beef with Oyster Mushrooms蚝油牛,,$20.50,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Crispy Beef with Sesame 脆芝麻牛,,$20.50,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Moo Shi 木须,,$16.95,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Prawn in Garlic Sauce 鱼香大虾,,$23.95,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Crispy Prawn with Ginger and Scallions 姜葱虾,,$23.95,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Sautéed Prawn with Vegetables 素菜虾,,$23.95,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Salt and Pepper Crispy Prawn 椒盐大虾,,$24.50,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Scallops in Garlic Sauce 鱼香干贝,,$24.95,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Crystal Scallops 水晶干贝,,$24.95,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Fried Rice 炒饭,,$12.50,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,House Fried Rice (White) 本楼炒饭,,$15.25,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Shrimp Fried Rice (White) 虾炒饭,,$15.50,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Steamed White Rice 白饭,,$3.00,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Brown Rice 黄饭,,$3.50,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Lo Mein 捞面,,$14.95,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Shanghai Pan-Fried Noodles 上海两面黄,,$24.50,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Singapore Rice Noodles 星洲炒米粉,,$15.95,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Avocado and Cucumber Maki,,$8.50,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Sweet Potato Tempura Maki,,$8.95,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Tuna Belly with Scallion Maki,,$20.50,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Yellowtail with Scallion Maki,,$9.50,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Yuzu Yellowtail Maki,,$14.75,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Shrimp Tempura Maki,,$14.50,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Snow Mountain Maki,,$22.95,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Torched Hamachi Maki,,$24.50,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Caterpillar Maki,,$17.50,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Sweet Lobster Maki,,$26.25,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Yellowtail (Hamachi ) Sa,,$13.25,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Salmon (sake ) Sa,,$12.95,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Smoked Salmon Sa,,$13.00,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Red Sea Bream (Madai ) Sa,,$22.00,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Striped Bass (Suzuki ) Sa,,$13.25,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Mackerel (Saba ) Sa,,$11.50,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Scallop (Hotagtegai) Sa,,$12.50,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Octopus (Tako ) Sa,,$13.50,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Crab Stick ( Kamikama ) Sa,,$8.95,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Omelette Egg (Tamago ) Sa,,$8.95,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Shrimp (Ebi ) Sa,,$10.25,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Flying Fish Roe (Tobiko ) Sa,,$11.00,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Sea Urchin (Uni ) Sa,,$22.95,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,---------- s plate. (Copy),,,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Crab Rangoons,,$52.00,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Scallion Pancakes,,$49.00,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Beijing Ravioli,,$57.00,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Steamed Vegetarian Dumplings 水煮素菜饺,,$59.00,vegetarian
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Spring Rolls,,$70.00,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Edamame,,$48.00,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Chicken Wings,,$72.00,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Chicken Fingers,,$57.00,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Chicken dumplings,,$60.00,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,House Salads,,$26.00,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Avocado & Crab Stick Salads,,$70.00,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,General Gau's Chicken,,$86.00,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Sauteed Brussels Sprouts with Chicken 小洋白菜鸡,,$96.00,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Yuen-Yang Spicy Chicken with String 岳阳鸡,,$87.00,spicy
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Mongolian Beef 蒙古牛,,$99.00,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Sauteed Brussels Sprouts with Beef 小洋白菜牛,,$107.00,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Yuen-Yang Spicy Beef with String Beans,,$97.00,spicy
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Prawns with Garlic Sauce 鱼香大虾,,$115.00,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Vegetable Delight,,$74.00,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Dry-Cooked String Beans 干煸四季豆,,$74.00,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Sauteed Brussels Sprouts 清炒小洋白菜,,$74.00,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Home Style Tofu,,$72.00,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Lo Mein,,$70.00,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Singapore Rice Noodles,,$78.00,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Fried Rice,,$60.00,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,House Fried Rice,,$75.00,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Steamed White Rice,,$25.00,
Jin’s fine Asian cuisine sushi bar (brookline),Chinese,Brown Rice,,$30.00,
Jin’s fine Asian cuisine sushi bar (brookline),Kids chopsticks,Jin’s fine Asian cuisine sushi bar Brookline Location and Hours,(617) 860-6288,,
Jin’s fine Asian cuisine sushi bar (brookline),Kids chopsticks,"329 Harvard St, Brookline, MA 02446",,,
Jin’s fine Asian cuisine sushi bar (brookline),Kids chopsticks,Open now,Closes at 9:15PM,,
Jin’s fine Asian cuisine sushi bar (brookline),Kids chopsticks,All hours,,,
Jin’s fine Asian cuisine sushi bar (brookline),Love Boat,"Chef's choice of assorted sushi, sashimi, and seasonal specials",Jin’s fine Asian cuisine sushi bar Brookline Location and Hours (617) 860-6288,,
Kamiza Japanese Cuisine,Our Menu,Please note: requests for additional items or special preparation may incur an,extra charge not calculated on your online order,,
Kamiza Japanese Cuisine,Menu,Appetizers,,,
Kamiza Japanese Cuisine,Menu,Soup,,,
Kamiza Japanese Cuisine,Menu,Salad,Sushi / Sashimi,,
Kamiza Japanese Cuisine,Menu,Maki,Sushi Dinner House Special Maki Teriyaki Entrees Crispy Katsu Yaki Udon (Stir Fried) Japanese Fried Rice,,
Kamiza Japanese Cuisine,Menu,Bento Box,,,
Kamiza Japanese Cuisine,Menu,Poke Menu,Combo Platters,,
Kamiza Japanese Cuisine,Menu,Side Order,,,
Kamiza Japanese Cuisine,Menu,Beverages,,,
Kamiza Japanese Cuisine,Menu,Desserts,Please note: requests for additional items or special preparation may incur an extra charge not calculated on your online order,,
Kamiza Japanese Cuisine,Appetizers,A1. Naruto,,,
Kamiza Japanese Cuisine,Soup,1. Miso Soup,,,
Kamiza Japanese Cuisine,Soup,2. Seafood Miso Soup,,,
Kamiza Japanese Cuisine,Salad,3. Seaweed Salad,,,
Kamiza Japanese Cuisine,Salad,4. Spicy Baby Octopus Salad,,,spicy
Kamiza Japanese Cuisine,Salad,5. Vegetable Salad,,,
Kamiza Japanese Cuisine,Salad,6. Avocado Salad,,,
Kamiza Japanese Cuisine,Salad,7. Seafood Salad,,,
Kamiza Japanese Cuisine,Sushi / Sashimi,Sushi: 1 Order = 2 Pieces,,,
Kamiza Japanese Cuisine,Sushi / Sashimi,Sashimi: 1 Order = 3 Pieces  Extra,,$2.00,
Kamiza Japanese Cuisine,Sushi / Sashimi,Brown Rice =  Extra,S1. Avocado S1. Avocado Sushi (2 Pcs):,$0.25,
Kamiza Japanese Cuisine,Sushi / Sashimi,S3. Tako,,,
Kamiza Japanese Cuisine,Sushi / Sashimi,Octopus,Sushi (2 Pcs):,,
Kamiza Japanese Cuisine,Sushi / Sashimi,S4. Ika,,,
Kamiza Japanese Cuisine,Sushi / Sashimi,Squid,Sushi (2 Pcs):,,
Kamiza Japanese Cuisine,Sushi / Sashimi,S5. Saba,,,
Kamiza Japanese Cuisine,Sushi / Sashimi,Mackerel,Sushi (2 Pcs):,,
Kamiza Japanese Cuisine,Sushi / Sashimi,S6. Ebi,,,
Kamiza Japanese Cuisine,Sushi / Sashimi,S7. Maguro,,,
Kamiza Japanese Cuisine,Sushi / Sashimi,Tuna,Sushi (2 Pcs):,,
Kamiza Japanese Cuisine,Sushi / Sashimi,S8. Salmon,,,
Kamiza Japanese Cuisine,Sushi / Sashimi,Sake,Sushi (2 Pcs):,,
Kamiza Japanese Cuisine,Maki,"1 Order = 6 Pieces, Inside Out = 8 Pieces, Brown Rice =  Extra",M1. Kappa Maki M1. Kappa Maki,$0.50,
Kamiza Japanese Cuisine,Maki,Cucumber,,,
Kamiza Japanese Cuisine,Maki,Crabmeat,,,
Kamiza Japanese Cuisine,Maki,Egg Omelet,,,
Kamiza Japanese Cuisine,Sushi Dinner,Served with Miso Soup,D1. Sushi Regular D1. Sushi Regular Chef's Choice of 7 Pieces of Sushi and 8 Pieces of Spicy Tuna Maki,,spicy
Kamiza Japanese Cuisine,Sushi Dinner,"2 Tuna, 2 Salmon, 2 White Tuna, 2 Ebi, 2 Eel",,,
Kamiza Japanese Cuisine,House Special Maki,H1. Tuna Sushi Three Way,,,
Kamiza Japanese Cuisine,House Special Maki,"2 Tuna, 2 Toro, 2 Spicy Tuna Sushi with Tobiko and Scallion",,,spicy
Kamiza Japanese Cuisine,Teriyaki Entrees,Grilled and Served with Rice and Miso Soup,A. Chicken Teriyaki A. Chicken Teriyaki,,
Kamiza Japanese Cuisine,Crispy Katsu,"Deep Fried Breaded Chicken or Fish Fillet, Served with Rice and Miso Soup",A. Chicken Katsu A. Chicken Katsu,,
Kamiza Japanese Cuisine,Yaki Udon (Stir Fried),A. Chicken Yaki Udon,,,
Kamiza Japanese Cuisine,Japanese Fried Rice,A. Chicken Fried Rice,,,
Kamiza Japanese Cuisine,Bento Box,1. Chicken Bento Box,,,
Kamiza Japanese Cuisine,Bento Box,2. Chicken Katsu Bento Box,,,
Kamiza Japanese Cuisine,Bento Box,3. Beef Bento Box,,,
Kamiza Japanese Cuisine,Bento Box,4. Salmon Bento Box,,,
Kamiza Japanese Cuisine,Bento Box,5. Tuna Bento Box,,,
Kamiza Japanese Cuisine,Poke Menu,P1. Spicy Tuna and Salmon Poke Bowl,"P1. Spicy Tuna and Salmon Poke Bowl Spicy Tuna & Salmon, Red Cabbage, Cucumber, Avocado, Red Onion, Tobiko and Edamame on Top of a Bed of Sushi Rice,",,spicy
Kamiza Japanese Cuisine,Combo Platters,Take Out Only.,Vegetable Makimono Platter (80 Pieces) Vegetable Makimono Platter (80 Pieces),,
Kamiza Japanese Cuisine,Side Order,Teriyaki Sauce,,,
Kamiza Japanese Cuisine,Side Order,Sushi Rice,,,
Kamiza Japanese Cuisine,Side Order,White Rice,,,
Kamiza Japanese Cuisine,Beverages,Canned Soda,,,
Kamiza Japanese Cuisine,Beverages,Coke:,,,
Kamiza Japanese Cuisine,Beverages,Diet Coke:,,,
Kamiza Japanese Cuisine,Beverages,Sprite:,,,
Kamiza Japanese Cuisine,Desserts,Mochi Ice Cream (2 pcs),,,
Kamiza Japanese Cuisine,Desserts,Green Tea:,,,
Kamiza Japanese Cuisine,Desserts,Mango:,,,
SHI SHANG JU Chinese Cuisine食尚居🌶️,Menu,Page Not Found 🙁,The page you’re looking for does not exist. Back to Main Menu,,
Esmai’s,House,Appletini,,$15,
Esmai’s,House,All Hands on Deck,,$15,
Esmai’s,House,Upper East Side,,$15,
Esmai’s,House,Extra 99,,$15,
Esmai’s,House,Crème Brûlée Espresso Martini,,$15,
Esmai’s,House,Blush Hour,,$15,
Esmai’s,House,Matcha Colada,,$15,
Esmai’s,House,Long Story Short,,$15,
Esmai’s,Classics,Bee's Knees,,$15,
Esmai’s,Classics,Gimlet,,$15,
Esmai’s,Classics,Margarita,,$15,
Esmai’s,Classics,Old Fashioned,,$15,
Esmai’s,Classics,Manhattan,,$15,
Esmai’s,Classics,Mai Tai,,$15,
Esmai’s,Classics,Espresso Martini,,$15,
Esmai’s,Classics,Martini,,$15,
Esmai’s,Non-Alcoholic Beverages,Impromptu Rendezvous,,$10,spicy
Esmai’s,Non-Alcoholic Beverages,Add Tequila +,,$5,
Esmai’s,Non-Alcoholic Beverages,Spill the Tea,,$10,
Esmai’s,Non-Alcoholic Beverages,Add Gin or Vodka +,,$5,
Esmai’s,Non-Alcoholic Beverages,Evening Hayride,,$10,
Esmai’s,Non-Alcoholic Beverages,"Add Tequila, Bourbon, or Rum +",,$5,
Esmai’s,Petite Plates,Fried Brussel Sprouts,,$14,
Esmai’s,Petite Plates,Street Corn,,$10,
Esmai’s,Petite Plates,Truffle Fries,,$12,
Esmai’s,Petite Plates,Vegetarian Eggrolls,,$7,vegetarian
Esmai’s,Petite Plates,Banh Mi & Bone Marrow,,$18,
Esmai’s,Petite Plates,Bulgogi Empanadas,,$13,
Esmai’s,Petite Plates,Mini Beef Wellington,,$17,
Esmai’s,Petite Plates,Hot Honey Wings,,$15,spicy
Esmai’s,Petite Plates,Vietnamese Eggrolls,,$8,
Esmai’s,Petite Plates,Grilled Octopus,,$15,
Esmai’s,Petite Plates,Mussels,,$19,
Esmai’s,Petite Plates,Shrimp Bao,,$12,
Esmai’s,Petite Plates,Salt & Pepper Mushrooms,,$14,
Esmai’s,Salads,Fall,,$15,
Esmai’s,Salads,Green Papaya,,$16,
Esmai’s,Salads,Lemongrass Chicken,,$16,
Esmai’s,Kids Menu,Chicken Bites,,$10,
Esmai’s,Kids Menu,Grilled Cheese,,$10,
Esmai’s,Kids Menu,Mac & Cheese,,$10,
Esmai’s,Entrées,BBH Banh Mi,,$23,
Esmai’s,Entrées,Curry Chicken,,$25,gluten-free
Esmai’s,Entrées,Loco Moco,,$20,
Esmai’s,Entrées,Smoked Fried Rice,,$24,gluten-free
Esmai’s,Entrées,Esmai's Smash Burger,,$18,
Esmai’s,Entrées,Smoked Vegan Fried Rice,,$21,vegan
Esmai’s,Pastas & Noodles,Hop's Mac and Cheese,,$18,
Esmai’s,Pastas & Noodles,Lentil Bolognese,,$25,vegetarian
Esmai’s,Pastas & Noodles,Pappardelle Pasta,,$29,
Esmai’s,Pastas & Noodles,Vegan Glass Noodles,,$20,vegan
Esmai’s,Pastas & Noodles,Squid Ink Pasta,,$32,
